,dataset,event,date,enddate,latitude,longitude,relcase_tax,g1_tax,dg1_tax,g2_tax,dg2_tax,g3_tax,dg3_tax,victims_tax,clash_tax,govattack_tax,guerrattack_tax,parattack_tax,posdattack_tax,c_digo_dane_de_municipio,year
365,AP,365,1993-12-29,1993-12-29,6.628732408,-72.62708287,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,1.0,0,0,1,0,0,68152,1993
366,AP,366,1995-12-5,1995-12-5,3.253095405,-76.22886987,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,"DISIDENCIA M19 ""JAIME BATEMAN CAYÓN""",,,3.0,0,0,1,0,0,19455,1995
367,AP,367,1996-2-14,1996-2-14,8.619297878,-73.80321012,,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GRUPO PARAMILITAR,NO IDENTIFICADO,,,0.0,0,0,0,1,0,20383,1996
368,AP,368,1996-8-30,1996-8-30,4.877968134,-74.46743733,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,25328,1996
369,AP,369,1997-6-4,1997-6-4,2.611815645,-76.37957042,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,19743,1997
370,AP,370,1997-6-6,1997-6-6,1.670345194,-78.13989493,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,6.0,0,0,1,0,0,52079,1997
371,AP,371,1997-9-11,1997-9-11,5.293665206,-72.70320992,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,10.0,0,0,1,0,0,15518,1997
372,AP,372,1997-10-13,1997-10-13,1.908935073,-75.15748874,,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,18592,1997
373,AP,373,1997-10-18,1997-10-18,2.040478768,-77.21589814,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,19075,1997
374,AP,374,1998-5-31,1998-5-31,8.576771365,-73.09484592,,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,1.0,0,0,1,0,0,54250,1998
375,AP,375,1998-7-1,1998-7-1,2.330161549,-72.62718599,,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,2.0,0,0,1,0,0,95025,1998
376,AP,376,1998-10-11,1998-10-11,1.934516214,-77.30621378,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,52405,1998
377,AP,377,1998-11-18,1998-11-18,1.913360233,-76.85592449,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,1.0,0,0,1,0,0,19022,1998
378,AP,378,1999-5-7,1999-5-7,3.912976052,-75.48090671,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,73675,1999
379,AP,379,1999-8-27,1999-8-27,1.474978015,-77.08071233,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,GUERRILLA,ELN,4.0,0,0,1,0,0,52019,1999
380,AP,380,2000-7-14,2000-7-14,4.01159776,-75.60600233,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,DESCONOCIDO,NO APLICA,0.0,0,0,1,0,0,73622,2000
381,AP,381,2000-11-18,2000-11-18,1.263299977,-77.51451329,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0.0,0,0,1,0,0,52036,2000
382,AP,382,2000-11-18,2000-11-18,1.335351879,-77.59445713,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0.0,0,0,1,0,0,52678,2000
383,AP,383,2002-5-25,2002-5-25,8.998278492,-72.89972106,,DESCONOCIDO,NO APLICA,GUERRILLA,FARC,,,1.0,0,0,0,0,0,54810,2002
384,AP,384,2005-9-2,2005-9-2,4.651204152,-76.64440389,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC/ELN,,,10.0,0,0,1,0,0,27745,2005
385,AP,385,2007-5-14,2007-5-14,4.439608991,-75.19371478,,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,GUERRILLA,FARC,,,4.0,0,0,1,0,0,73001,2007
386,AP,386,2012-1-4,2012-1-4,2.45137136,-76.81077225,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,19256,2012
388,AP,388,2012-7-25,2012-7-25,2.331034222,-77.23528154,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,19050,2012
389,AP,389,2013-2-5,2013-2-5,3.0650044,-76.35354503,,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,2.0,0,0,1,0,0,19142,2013
