,muncode,CapitalRevenue,year,caprev_2006_percapita
0,5000.0,793784.0,2000.0,1132951.1635810423
1,5000.0,1098811.0,2001.0,1452601.6712145377
2,5000.0,1479286.0,2002.0,1838789.653774079
3,5000.0,1740474.0,2003.0,2019469.218294466
4,5000.0,1591581.0,2004.0,1743756.855064743
5,5000.0,1823106.0,2005.0,1901379.8524092685
6,5000.0,1693752.0,2006.0,1693752.0
7,5000.0,2014828.0,2007.0,1908986.6939511048
8,5000.0,3618543.0,2008.0,3204258.4566903734
9,5000.0,2505724.0,2009.0,2129358.4585354403
10,5000.0,3169571.0,2010.0,2633657.4148522583
11,5000.0,3667409.0,2011.0,2946690.019260768
12,5000.0,2636895.0,2012.0,2053607.6511733094
13,5000.0,10450907.0,2013.0,7978221.485208079
14,5000.0,13011719.0,2014.0,9653311.44383086
15,5000.0,10357455.0,2015.0,7318927.784979001
16,5000.0,6348400.0,2016.0,4172493.701646771
17,5000.0,2983747.0,2017.0,1879965.0124951964
18,5000.0,1387192.0,2018.0,846591.310275568
19,5000.0,11421782.0,2019.0,6733394.694412989
20,5000.0,951404.0,2020.0,547052.1130854232
21,5000.0,317785.0,2021.0,176554.00154494253
22,5000.0,1954130.0,2022.0,985384.1673902619
23,5001.0,417.0,2000.0,595.1753061453678
24,5001.0,6460.0,2001.0,8539.964376080976
25,5001.0,0.0,2002.0,0.0
26,5001.0,18003.0,2003.0,20888.8523108965
27,5001.0,341.0,2004.0,373.60403748039045
28,5001.0,1576.0,2005.0,1643.6645194503267
29,5001.0,960.0,2006.0,960.0
30,5001.0,1458.0,2007.0,1381.409529637622
31,5001.0,2202.0,2008.0,1949.894507715454
32,5001.0,5474.0,2009.0,4651.792536617361
33,5001.0,2021.0,2010.0,1679.2877128849343
34,5001.0,2150.0,2011.0,1727.482138319083
35,5001.0,0.0,2012.0,0.0
36,5001.0,4302873.0,2013.0,3284812.869995087
37,5001.0,0.0,2014.0,0.0
38,5001.0,0.0,2015.0,0.0
39,5001.0,3587.0,2016.0,2357.5601581196784
40,5001.0,792.0,2017.0,499.0142562007421
41,5001.0,0.0,2018.0,0.0
42,5001.0,0.0,2019.0,0.0
43,5001.0,,2020.0,
44,5001.0,0.0,2021.0,0.0
45,5001.0,0.0,2022.0,0.0
46,5002.0,126417.0,2000.0,180432.31817021334
47,5002.0,124855.0,2001.0,165055.30219436382
48,5002.0,92119.0,2002.0,114506.23078702454
49,5002.0,178828.0,2003.0,207493.84441776364
50,5002.0,88898.0,2004.0,97397.8056420286
51,5002.0,449301.0,2005.0,468591.44178524823
52,5002.0,101561.0,2006.0,101561.0
53,5002.0,100479.0,2007.0,95200.718880973
54,5002.0,144486.0,2008.0,127943.89547764536
55,5002.0,149469.0,2009.0,127018.41042302892
56,5002.0,144354.0,2010.0,119946.51088856596
57,5002.0,237795.0,2011.0,191063.54189841228
58,5002.0,217363.0,2012.0,169281.79540026587
59,5002.0,10074746.0,2013.0,7691060.21087109
60,5002.0,3307430.0,2014.0,2453761.249276095
61,5002.0,7657885.0,2015.0,5411320.377513001
62,5002.0,3840083.0,2016.0,2523899.2708872845
63,5002.0,127594.0,2017.0,80392.9608657544
64,5002.0,0.0,2018.0,0.0
65,5002.0,13860352.0,2019.0,8170985.982703614
66,5002.0,,2020.0,
67,5002.0,1205960.0,2021.0,670003.5045805777
68,5002.0,7561452.0,2022.0,3812916.7881775675
69,5004.0,254763.0,2000.0,363617.8573609409
70,5004.0,205185.0,2001.0,271249.62701333984
71,5004.0,928116.0,2002.0,1153671.4998331512
72,5004.0,162915.0,2003.0,189030.01578790773
73,5004.0,0.0,2004.0,0.0
74,5004.0,0.0,2005.0,0.0
75,5004.0,0.0,2006.0,0.0
76,5004.0,0.0,2007.0,0.0
77,5004.0,0.0,2008.0,0.0
78,5004.0,80919.0,2009.0,68764.77900448305
79,5004.0,71506.0,2010.0,59415.70865786744
80,5004.0,2121188.0,2011.0,1704332.2707054787
81,5004.0,439400.0,2012.0,342203.6910554088
82,5004.0,20161827.0,2013.0,15391536.959657984
83,5004.0,45697123.0,2014.0,33902404.47138817
84,5004.0,17157613.0,2015.0,12124149.273119401
85,5004.0,20451373.0,2016.0,13441690.037258022
86,5004.0,33732515.0,2017.0,21253795.306193657
87,5004.0,26588513.0,2018.0,16226740.104433253
88,5004.0,1210925.0,2019.0,713867.2380835187
89,5004.0,5461993.0,2020.0,3140616.197018081
90,5004.0,4588223.0,2021.0,2549110.658560161
91,5004.0,0.0,2022.0,0.0
92,5021.0,1393788.0,2000.0,1989324.2196684412
93,5021.0,1036.0,2001.0,1369.5670423560205
94,5021.0,3519030.0,2002.0,4374242.67877922
95,5021.0,8615.0,2003.0,9995.970819217539
96,5021.0,3318.0,2004.0,3635.243977595119
97,5021.0,13129.0,2005.0,13692.684946613794
98,5021.0,164503.0,2006.0,164503.0
99,5021.0,0.0,2007.0,0.0
100,5021.0,0.0,2008.0,0.0
101,5021.0,0.0,2009.0,0.0
102,5021.0,0.0,2010.0,0.0
103,5021.0,0.0,2011.0,0.0
104,5021.0,0.0,2012.0,0.0
105,5021.0,12874254.0,2013.0,9828204.372005804
106,5021.0,22434123.0,2014.0,16643732.952441497
107,5021.0,6267830.0,2015.0,4429060.530654
108,5021.0,2020728.0,2016.0,1328125.9613038364
109,5021.0,13875408.0,2017.0,8742457.57904271
110,5021.0,3928070.0,2018.0,2397267.2334861723
111,5021.0,0.0,2019.0,0.0
112,5021.0,159314.0,2020.0,91604.68144352043
113,5021.0,5293176.0,2021.0,2940766.25291204
114,5021.0,5181318.0,2022.0,2612717.026714792
115,5030.0,40275.0,2000.0,57483.658165478875
116,5030.0,17174.0,2001.0,22703.614271643142
117,5030.0,173595.0,2002.0,215782.94524987813
118,5030.0,286775.0,2003.0,332744.577095892
119,5030.0,284455.0,2004.0,311652.5996524471
120,5030.0,94071.0,2005.0,98109.8762748805
121,5030.0,110617.0,2006.0,110617.0
122,5030.0,2072594.0,2007.0,1963718.1774141
123,5030.0,759299.0,2008.0,672367.3704876642
124,5030.0,1649135.0,2009.0,1401431.1079419933
125,5030.0,1384747.0,2010.0,1150612.8760783146
126,5030.0,1305613.0,2011.0,1049034.0172359038
127,5030.0,583649.0,2012.0,454544.47446699656
128,5030.0,7146866.0,2013.0,5455916.87621975
129,5030.0,9241068.0,2014.0,6855889.485287775
130,5030.0,9545704.0,2015.0,6745317.091195201
131,5030.0,6195811.0,2016.0,4072204.3938777926
132,5030.0,1833483.0,2017.0,1155219.893310234
133,5030.0,8642045.0,2018.0,5274165.508459118
134,5030.0,0.0,2019.0,0.0
135,5030.0,,2020.0,
136,5030.0,0.0,2021.0,0.0
137,5030.0,0.0,2022.0,0.0
138,5031.0,406000.0,2000.0,579475.2381175524
139,5031.0,49808.0,2001.0,65844.97610585779
140,5031.0,133030.0,2002.0,165359.63136375637
141,5031.0,1192957.0,2003.0,1384186.112661787
142,5031.0,682615.0,2004.0,747881.8769638614
143,5031.0,1251912.0,2005.0,1305662.0151485389
144,5031.0,665086.0,2006.0,665086.0
145,5031.0,502468.0,2007.0,476072.75962822814
146,5031.0,1272042.0,2008.0,1126406.7708371398
147,5031.0,1869349.0,2009.0,1588568.4557057228
148,5031.0,2146194.0,2010.0,1783313.8118096825
149,5031.0,2124341.0,2011.0,1706865.6433483253
150,5031.0,524511.0,2012.0,408487.938550668
151,5031.0,12004525.0,2013.0,9164253.32985142
152,5031.0,11741189.0,2014.0,8710713.329874478
153,5031.0,9808683.0,2015.0,6931146.941285401
154,5031.0,10007722.0,2016.0,6577587.5831440715
155,5031.0,3181194.0,2017.0,2004370.148661949
156,5031.0,23214080.0,2018.0,14167352.75581308
157,5031.0,195877.0,2019.0,115473.85097680318
158,5031.0,2458796.0,2020.0,1413794.2950061029
159,5031.0,12149496.0,2021.0,6749979.185783699
160,5031.0,0.0,2022.0,0.0
161,5034.0,310.0,2000.0,442.456462602072
162,5034.0,0.0,2001.0,0.0
163,5034.0,0.0,2002.0,0.0
164,5034.0,0.0,2003.0,0.0
165,5034.0,0.0,2004.0,0.0
166,5034.0,0.0,2005.0,0.0
167,5034.0,0.0,2006.0,0.0
168,5034.0,0.0,2007.0,0.0
169,5034.0,0.0,2008.0,0.0
170,5034.0,0.0,2009.0,0.0
171,5034.0,124353.0,2010.0,103327.29587351817
172,5034.0,233912.0,2011.0,187943.62880860158
173,5034.0,129411.0,2012.0,100784.98375778677
174,5034.0,3946402.0,2013.0,3012682.9399274276
175,5034.0,6795577.0,2014.0,5041595.289717968
176,5034.0,3626595.0,2015.0,2562674.605911
177,5034.0,2107343.0,2016.0,1385053.7764963473
178,5034.0,3074420.0,2017.0,1937095.214076623
179,5034.0,5204885.0,2018.0,3176496.412885635
180,5034.0,0.0,2019.0,0.0
181,5034.0,224935.0,2020.0,129336.39868748678
182,5034.0,287714.0,2021.0,159847.24892773916
183,5034.0,0.0,2022.0,0.0
184,5036.0,832924.0,2000.0,1188814.8601818332
185,5036.0,786217.0,2001.0,1039359.9337258912
186,5036.0,240253.0,2002.0,298640.5135235403
187,5036.0,89429.0,2003.0,103764.32668506155
188,5036.0,108039.0,2004.0,118368.93432652172
189,5036.0,125245.0,2005.0,130622.31138233258
190,5036.0,28422.0,2006.0,28422.0
191,5036.0,82683.0,2007.0,78339.56388136317
192,5036.0,40441.0,2008.0,35810.93723275235
193,5036.0,26353.0,2009.0,22394.718435783212
194,5036.0,753119.0,2010.0,625781.0405938588
195,5036.0,1188782.0,2011.0,955162.6378396448
196,5036.0,474319.0,2012.0,369398.5264854585
197,5036.0,11736382.0,2013.0,8959552.987220092
198,5036.0,11251147.0,2014.0,8347154.291552351
199,5036.0,4235938.0,2015.0,2993256.9655044004
200,5036.0,579442.0,2016.0,380838.9665852196
201,5036.0,0.0,2017.0,0.0
202,5036.0,13988956.0,2018.0,8537339.163884502
203,5036.0,4356749.0,2019.0,2568400.5001574266
204,5036.0,,2020.0,
205,5036.0,0.0,2021.0,0.0
206,5036.0,0.0,2022.0,0.0
207,5038.0,340660.0,2000.0,486216.83403232857
208,5038.0,0.0,2001.0,0.0
209,5038.0,1110871.0,2002.0,1380840.5551581404
210,5038.0,0.0,2003.0,0.0
211,5038.0,0.0,2004.0,0.0
212,5038.0,0.0,2005.0,0.0
213,5038.0,0.0,2006.0,0.0
214,5038.0,0.0,2007.0,0.0
215,5038.0,0.0,2008.0,0.0
216,5038.0,492354.0,2009.0,418401.29020345345
217,5038.0,2551601.0,2010.0,2120174.2738668537
218,5038.0,22777081.0,2011.0,18300930.507231146
219,5038.0,1612296.0,2012.0,1255652.3492805448
220,5038.0,6914621.0,2013.0,5278621.063633135
221,5038.0,13458714.0,2014.0,9984934.187054502
222,5038.0,2447093.0,2015.0,1729198.6255434002
223,5038.0,3213186.0,2016.0,2111870.4472338827
224,5038.0,386925.0,2017.0,243789.25641473755
225,5038.0,7516594.0,2018.0,4587312.472440349
226,5038.0,28012231.0,2019.0,16513833.62018913
227,5038.0,3992174.0,2020.0,2295478.2852549353
228,5038.0,1370370.0,2021.0,761345.9008359201
229,5038.0,3212283.0,2022.0,1619816.9054141191
230,5040.0,0.0,2000.0,0.0
231,5040.0,137677.0,2001.0,182005.677307384
232,5040.0,0.0,2002.0,0.0
233,5040.0,0.0,2003.0,0.0
234,5040.0,53648.0,2004.0,58777.446928879726
235,5040.0,6183717.0,2005.0,6449210.806612827
236,5040.0,336833.0,2006.0,336833.0
237,5040.0,199747.0,2007.0,189254.0530291674
238,5040.0,0.0,2008.0,0.0
239,5040.0,356426.0,2009.0,302889.9902550931
240,5040.0,581042.0,2010.0,482798.9565908401
241,5040.0,7904859.0,2011.0,6351396.617874813
242,5040.0,3201484.0,2012.0,2493308.242273178
243,5040.0,8148625.0,2013.0,6220659.608769237
244,5040.0,13295370.0,2014.0,9863750.313925894
245,5040.0,6247905.0,2015.0,4414980.852189001
246,5040.0,7586211.0,2016.0,4986046.502561819
247,5040.0,0.0,2017.0,0.0
248,5040.0,9460928.0,2018.0,5773922.738844233
249,5040.0,11473396.0,2019.0,6763822.296144262
250,5040.0,209380.0,2020.0,120392.35849105734
251,5040.0,105083000.0,2021.0,58381686.1851478
252,5040.0,112002128.0,2022.0,56477882.047365084
253,5042.0,6310.0,2000.0,9006.129932319594
254,5042.0,0.0,2001.0,0.0
255,5042.0,998208.0,2002.0,1240797.6163598627
256,5042.0,11273.0,2003.0,13080.043998263413
257,5042.0,11323.0,2004.0,12405.626147772613
258,5042.0,18378.0,2005.0,19167.047295975954
259,5042.0,0.0,2006.0,0.0
260,5042.0,2669.0,2007.0,2528.7942624161956
261,5042.0,1135.0,2008.0,1005.0546168288104
262,5042.0,4796.0,2009.0,4075.629705081634
263,5042.0,8059.0,2010.0,6696.377871419933
264,5042.0,13903.0,2011.0,11170.78333444196
265,5042.0,4991.0,2012.0,3886.979112556999
266,5042.0,64043372.0,2013.0,48890704.55564991
267,5042.0,63706340.0,2014.0,47263327.84827122
268,5042.0,44543630.0,2015.0,31476034.532694004
269,5042.0,6340467.0,2016.0,4167279.7276477846
270,5042.0,538173.0,2017.0,339085.857704952
271,5042.0,13149319.0,2018.0,8024915.94634443
272,5042.0,0.0,2019.0,0.0
273,5042.0,,2020.0,
274,5042.0,0.0,2021.0,0.0
275,5042.0,0.0,2022.0,0.0
276,5044.0,76076.0,2000.0,108581.67048037171
277,5044.0,0.0,2001.0,0.0
278,5044.0,406959.0,2002.0,505860.2587398552
279,5044.0,0.0,2003.0,0.0
280,5044.0,34899.0,2004.0,38235.79854553709
281,5044.0,88388.0,2005.0,92182.88042206565
282,5044.0,112283.0,2006.0,112283.0
283,5044.0,0.0,2007.0,0.0
284,5044.0,0.0,2008.0,0.0
285,5044.0,74706.0,2009.0,63484.98597744548
286,5044.0,33347.0,2010.0,27708.66272220381
287,5044.0,3548782.0,2011.0,2851375.589668964
288,5044.0,8042237.0,2012.0,6263275.3430641275
289,5044.0,5963370.0,2013.0,4552436.133844201
290,5044.0,10150821.0,2014.0,7530829.441027632
291,5044.0,6453449.0,2015.0,4560225.1899762
292,5044.0,2680136.0,2016.0,1761522.679660508
293,5044.0,0.0,2017.0,0.0
294,5044.0,0.0,2018.0,0.0
295,5044.0,0.0,2019.0,0.0
296,5044.0,,2020.0,
297,5044.0,0.0,2021.0,0.0
298,5044.0,2283175.0,2022.0,1151307.485367535
299,5045.0,0.0,2000.0,0.0
300,5045.0,0.0,2001.0,0.0
301,5045.0,0.0,2002.0,0.0
302,5045.0,368801.0,2003.0,427919.2146370571
303,5045.0,235724.0,2004.0,258262.28190917172
304,5045.0,0.0,2005.0,0.0
305,5045.0,0.0,2006.0,0.0
306,5045.0,0.0,2007.0,0.0
307,5045.0,0.0,2008.0,0.0
308,5045.0,0.0,2009.0,0.0
309,5045.0,269.0,2010.0,223.51726608908822
310,5045.0,416597.0,2011.0,334727.3843615419
311,5045.0,28535.0,2012.0,22222.991179485867
312,5045.0,0.0,2013.0,0.0
313,5045.0,45374.0,2014.0,33662.68157592256
314,5045.0,785372.0,2015.0,554970.4007736001
315,5045.0,1976105.0,2016.0,1298797.4397159428
316,5045.0,291564.0,2017.0,183705.29368044593
317,5045.0,238927.0,2018.0,145815.08687349022
318,5045.0,0.0,2019.0,0.0
319,5045.0,,2020.0,
320,5045.0,5601158.0,2021.0,3111873.934218
321,5045.0,17104848.0,2022.0,8625243.154148897
322,5051.0,0.0,2000.0,0.0
323,5051.0,0.0,2001.0,0.0
324,5051.0,569313.0,2002.0,707670.358645375
325,5051.0,0.0,2003.0,0.0
326,5051.0,326594.0,2004.0,357820.63641311036
327,5051.0,0.0,2005.0,0.0
328,5051.0,0.0,2006.0,0.0
329,5051.0,0.0,2007.0,0.0
330,5051.0,0.0,2008.0,0.0
331,5051.0,0.0,2009.0,0.0
332,5051.0,0.0,2010.0,0.0
333,5051.0,0.0,2011.0,0.0
334,5051.0,0.0,2012.0,0.0
335,5051.0,20156023.0,2013.0,15387106.186568132
336,5051.0,6788831.0,2014.0,5036590.475288753
337,5051.0,8446277.0,2015.0,5968424.812362601
338,5051.0,7206319.0,2016.0,4736362.018706675
339,5051.0,0.0,2017.0,0.0
340,5051.0,9226042.0,2018.0,5630573.839408981
341,5051.0,7700419.0,2019.0,4539568.382530587
342,5051.0,17363898.0,2020.0,9984146.684583787
343,5051.0,0.0,2021.0,0.0
344,5051.0,3620874.0,2022.0,1825851.868460669
345,5055.0,0.0,2000.0,0.0
346,5055.0,0.0,2001.0,0.0
347,5055.0,0.0,2002.0,0.0
348,5055.0,0.0,2003.0,0.0
349,5055.0,0.0,2004.0,0.0
350,5055.0,0.0,2005.0,0.0
351,5055.0,0.0,2006.0,0.0
352,5055.0,0.0,2007.0,0.0
353,5055.0,67600.0,2008.0,59860.52167191857
354,5055.0,0.0,2009.0,0.0
355,5055.0,437071.0,2010.0,363170.6877577096
356,5055.0,0.0,2011.0,0.0
357,5055.0,537989.0,2012.0,418984.573389186
358,5055.0,10782895.0,2013.0,8231661.095227693
359,5055.0,11453649.0,2014.0,8497389.235451665
360,5055.0,6116600.0,2015.0,4322196.301080001
361,5055.0,0.0,2016.0,0.0
362,5055.0,4645906.0,2017.0,2927239.0492027337
363,5055.0,0.0,2018.0,0.0
364,5055.0,63154494.0,2019.0,37230979.791764274
365,5055.0,1449.0,2020.0,833.1671002652693
366,5055.0,3876134.0,2021.0,2153490.4675312056
367,5055.0,14771286.0,2022.0,7448527.660080666
368,5059.0,0.0,2000.0,0.0
369,5059.0,0.0,2001.0,0.0
370,5059.0,0.0,2002.0,0.0
371,5059.0,0.0,2003.0,0.0
372,5059.0,916023.0,2004.0,1003606.7191346033
373,5059.0,0.0,2005.0,0.0
374,5059.0,0.0,2006.0,0.0
375,5059.0,0.0,2007.0,0.0
376,5059.0,0.0,2008.0,0.0
377,5059.0,0.0,2009.0,0.0
378,5059.0,0.0,2010.0,0.0
379,5059.0,0.0,2011.0,0.0
380,5059.0,0.0,2012.0,0.0
381,5059.0,6671732.0,2013.0,5093199.622382083
382,5059.0,11582267.0,2014.0,8592810.11037854
383,5059.0,0.0,2015.0,0.0
384,5059.0,0.0,2016.0,0.0
385,5059.0,0.0,2017.0,0.0
386,5059.0,0.0,2018.0,0.0
387,5059.0,0.0,2019.0,0.0
388,5059.0,17737485.0,2020.0,10198957.17284245
389,5059.0,7132.0,2021.0,3962.374369521941
390,5059.0,0.0,2022.0,0.0
391,5079.0,0.0,2000.0,0.0
392,5079.0,1128.0,2001.0,1491.1888260401458
393,5079.0,19716.0,2002.0,24507.483214070668
394,5079.0,712803.0,2003.0,827064.1889553939
395,5079.0,5492.0,2004.0,6017.10666815925
396,5079.0,0.0,2005.0,0.0
397,5079.0,0.0,2006.0,0.0
398,5079.0,0.0,2007.0,0.0
399,5079.0,640466.0,2008.0,567139.4803717012
400,5079.0,369452.0,2009.0,313959.45492114674
401,5079.0,509511.0,2010.0,423362.4749528529
402,5079.0,415013.0,2011.0,333454.6719396361
403,5079.0,549204.0,2012.0,427718.78912697936
404,5079.0,116347.0,2013.0,88819.28957357522
405,5079.0,7555.0,2014.0,5605.006376032417
406,5079.0,52733.0,2015.0,37262.9201754
407,5079.0,30116.0,2016.0,19793.77801001735
408,5079.0,1823702.0,2017.0,1149057.1932598557
409,5079.0,0.0,2018.0,0.0
410,5079.0,3958638.0,2019.0,2333705.2052211855
411,5079.0,1028963.0,2020.0,591648.1152451707
412,5079.0,0.0,2021.0,0.0
413,5079.0,0.0,2022.0,0.0
414,5086.0,0.0,2000.0,0.0
415,5086.0,0.0,2001.0,0.0
416,5086.0,1502713.0,2002.0,1867910.0031987105
417,5086.0,69651.0,2003.0,80815.94469289851
418,5086.0,11818.0,2004.0,12947.954589276405
419,5086.0,2712508.0,2005.0,2828967.7400540398
420,5086.0,362774.0,2006.0,362774.0
421,5086.0,51402.0,2007.0,48701.79193582514
422,5086.0,0.0,2008.0,0.0
423,5086.0,233474.0,2009.0,198405.6650884548
424,5086.0,110249.0,2010.0,91608.0114091297
425,5086.0,57515.0,2011.0,46212.15590019631
426,5086.0,5252974.0,2012.0,4091003.8502915227
427,5086.0,12369195.0,2013.0,9442642.375798421
428,5086.0,12353331.0,2014.0,9164857.580441948
429,5086.0,7252130.0,2015.0,5124600.179994001
430,5086.0,4683057.0,2016.0,3077944.9683310473
431,5086.0,241340.0,2017.0,152060.73307005948
432,5086.0,6652163.0,2018.0,4059757.690598456
433,5086.0,0.0,2019.0,0.0
434,5086.0,17385287.0,2020.0,9996445.242974108
435,5086.0,0.0,2021.0,0.0
436,5086.0,0.0,2022.0,0.0
437,5088.0,1680.0,2000.0,2397.8285715209063
438,5088.0,0.0,2001.0,0.0
439,5088.0,3558.0,2002.0,4422.6833676031365
440,5088.0,3894.0,2003.0,4518.202016254567
441,5088.0,0.0,2004.0,0.0
442,5088.0,0.0,2005.0,0.0
443,5088.0,16679.0,2006.0,16679.0
444,5088.0,16700.0,2007.0,15822.72918034862
445,5088.0,664719.0,2008.0,588615.7707875154
446,5088.0,14285.0,2009.0,12139.359953521922
447,5088.0,406809.0,2010.0,338025.4107822896
448,5088.0,60646.0,2011.0,48727.8519816275
449,5088.0,194153.0,2012.0,151205.90175120797
450,5088.0,9397.0,2013.0,7173.668974042188
451,5088.0,3471.0,2014.0,2575.1127903651254
452,5088.0,3405.0,2015.0,2406.0880890000003
453,5088.0,0.0,2016.0,0.0
454,5088.0,0.0,2017.0,0.0
455,5088.0,0.0,2018.0,0.0
456,5088.0,0.0,2019.0,0.0
457,5088.0,,2020.0,
458,5088.0,0.0,2021.0,0.0
459,5088.0,0.0,2022.0,0.0
460,5091.0,0.0,2000.0,0.0
461,5091.0,0.0,2001.0,0.0
462,5091.0,954613.0,2002.0,1186607.9363681092
463,5091.0,295140.0,2003.0,342450.47331211425
464,5091.0,0.0,2004.0,0.0
465,5091.0,0.0,2005.0,0.0
466,5091.0,0.0,2006.0,0.0
467,5091.0,0.0,2007.0,0.0
468,5091.0,1347615.0,2008.0,1193327.4691257773
469,5091.0,0.0,2009.0,0.0
470,5091.0,0.0,2010.0,0.0
471,5091.0,0.0,2011.0,0.0
472,5091.0,511538.0,2012.0,398384.5965295897
473,5091.0,9067387.0,2013.0,6922042.4388138205
474,5091.0,5648711.0,2014.0,4190742.7096445337
475,5091.0,4012126.0,2015.0,2835103.8414588002
476,5091.0,1632564.0,2016.0,1073004.6952831042
477,5091.0,6790203.0,2017.0,4278293.054920515
478,5091.0,12334865.0,2018.0,7527861.696450271
479,5091.0,14098736.0,2019.0,8311518.656224519
480,5091.0,11081950.0,2020.0,6372060.832839683
481,5091.0,5573697.0,2021.0,3096617.2372800526
482,5091.0,2799843.0,2022.0,1411841.05631583
483,5093.0,0.0,2000.0,0.0
484,5093.0,0.0,2001.0,0.0
485,5093.0,934792.0,2002.0,1161969.9355167148
486,5093.0,0.0,2003.0,0.0
487,5093.0,456646.0,2004.0,500307.2999978604
488,5093.0,0.0,2005.0,0.0
489,5093.0,0.0,2006.0,0.0
490,5093.0,0.0,2007.0,0.0
491,5093.0,0.0,2008.0,0.0
492,5093.0,0.0,2009.0,0.0
493,5093.0,0.0,2010.0,0.0
494,5093.0,0.0,2011.0,0.0
495,5093.0,282959.0,2012.0,220367.80659387214
496,5093.0,0.0,2013.0,0.0
497,5093.0,4805642.0,2014.0,3565275.1887397985
498,5093.0,3343706.0,2015.0,2362775.6768628005
499,5093.0,0.0,2016.0,0.0
500,5093.0,0.0,2017.0,0.0
501,5093.0,7327113.0,2018.0,4471673.8527955385
502,5093.0,4393007.0,2019.0,2589775.3981225626
503,5093.0,1272037.0,2020.0,731414.3400414992
504,5093.0,288699.0,2021.0,160394.49216301387
505,5093.0,285568.0,2022.0,143999.72668824607
506,5101.0,719590.0,2000.0,1027055.6320123387
507,5101.0,0.0,2001.0,0.0
508,5101.0,0.0,2002.0,0.0
509,5101.0,967145.0,2003.0,1122176.8076555014
510,5101.0,0.0,2004.0,0.0
511,5101.0,0.0,2005.0,0.0
512,5101.0,0.0,2006.0,0.0
513,5101.0,0.0,2007.0,0.0
514,5101.0,0.0,2008.0,0.0
515,5101.0,0.0,2009.0,0.0
516,5101.0,0.0,2010.0,0.0
517,5101.0,0.0,2011.0,0.0
518,5101.0,0.0,2012.0,0.0
519,5101.0,7094073.0,2013.0,5415614.704660038
520,5101.0,8349928.0,2014.0,6194758.395686514
521,5101.0,4525415.0,2015.0,3197811.1980270003
522,5101.0,0.0,2016.0,0.0
523,5101.0,332947.0,2017.0,209779.41863544
524,5101.0,8864661.0,2018.0,5410026.13274783
525,5101.0,5608459.0,2019.0,3306311.403459878
526,5101.0,,2020.0,
527,5101.0,0.0,2021.0,0.0
528,5101.0,1020377.0,2022.0,514532.4725423453
529,5107.0,0.0,2000.0,0.0
530,5107.0,61019.0,2001.0,80665.64802849614
531,5107.0,0.0,2002.0,0.0
532,5107.0,0.0,2003.0,0.0
533,5107.0,0.0,2004.0,0.0
534,5107.0,0.0,2005.0,0.0
535,5107.0,0.0,2006.0,0.0
536,5107.0,0.0,2007.0,0.0
537,5107.0,0.0,2008.0,0.0
538,5107.0,0.0,2009.0,0.0
539,5107.0,1281.0,2010.0,1064.4075013387435
540,5107.0,7811388.0,2011.0,6276294.532781407
541,5107.0,608845.0,2012.0,474167.060265431
542,5107.0,14423727.0,2013.0,11011071.924013473
543,5107.0,3959167.0,2014.0,2937280.7781306603
544,5107.0,6675247.0,2015.0,4716955.1535486
545,5107.0,0.0,2016.0,0.0
546,5107.0,0.0,2017.0,0.0
547,5107.0,13474734.0,2018.0,8223513.913484756
548,5107.0,0.0,2019.0,0.0
549,5107.0,2779444.0,2020.0,1598165.146880401
550,5107.0,1607333.0,2021.0,892997.0670901304
551,5107.0,1579934.0,2022.0,796693.1315324805
552,5113.0,277080.0,2000.0,395470.4408315552
553,5113.0,456593.0,2001.0,603604.9464965854
554,5113.0,777767.0,2002.0,966783.9164616606
555,5113.0,597143.0,2003.0,692864.0746256551
556,5113.0,731666.0,2004.0,801622.7908713412
557,5113.0,543595.0,2005.0,566933.8924178936
558,5113.0,1222355.0,2006.0,1222355.0
559,5113.0,538078.0,2007.0,509812.1240660853
560,5113.0,966244.0,2008.0,855619.3772538652
561,5113.0,6358222.0,2009.0,5403202.346685478
562,5113.0,5630339.0,2010.0,4678356.804590226
563,5113.0,5186239.0,2011.0,4167039.6453738715
564,5113.0,5088758.0,2012.0,3963112.814036732
565,5113.0,18639263.0,2013.0,14229211.735885125
566,5113.0,16050849.0,2014.0,11908022.632128863
567,5113.0,11109589.0,2015.0,7850411.091508201
568,5113.0,10649147.0,2016.0,6999164.952651157
569,5113.0,4296086.0,2017.0,2706828.4846773
570,5113.0,5679956.0,2018.0,3466428.1457415945
571,5113.0,16362461.0,2019.0,9646034.925630646
572,5113.0,202299.0,2020.0,116320.82209562713
573,5113.0,44940669.0,2021.0,24967997.054790974
574,5113.0,83808202.0,2022.0,42260891.21411824
575,5120.0,12149552.0,2000.0,17340799.355225578
576,5120.0,0.0,2001.0,0.0
577,5120.0,0.0,2002.0,0.0
578,5120.0,28773422.0,2003.0,33385755.853863254
579,5120.0,10274554.0,2004.0,11256935.066599108
580,5120.0,5582069.0,2005.0,5821731.446969267
581,5120.0,4568165.0,2006.0,4568165.0
582,5120.0,9346629.0,2007.0,8855639.48599956
583,5120.0,0.0,2008.0,0.0
584,5120.0,6488209.0,2009.0,5513664.998577565
585,5120.0,5145743.0,2010.0,4275696.68162477
586,5120.0,2247093.0,2011.0,1805494.4282055087
587,5120.0,0.0,2012.0,0.0
588,5120.0,23546780.0,2013.0,17975609.78233448
589,5120.0,8891726.0,2014.0,6596714.880732392
590,5120.0,9128394.0,2015.0,6450431.740117201
